task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.006,0.001,15,1,1,ORACLE
2,BRAZIL,,45.0,45.0,0.004,0.001,1,1,1,ORACLE
3,BRAZIL,,80.0,80.0,0.004,0.001,1,1,1,ORACLE
4,BRAZIL,,95.0,95.0,0.004,0.001,1,1,1,ORACLE
5,USA,,115.0,115.0,0.003,0.001,15,1,1,ORACLE
6,BRAZIL,,120.0,120.0,0.003,0.001,1,1,1,ORACLE
7,EUROPE,,135.0,135.0,0.003,0.001,2,1,1,ORACLE
8,USA,,160.0,160.0,0.003,0.001,15,1,1,ORACLE
9,BRAZIL,,165.0,165.0,0.003,0.001,1,1,1,ORACLE
10,USA,restricao_itar_eua,185.0,185.0,0.003,0.001,15,1,1,ORACLE
11,USA,,225.0,225.0,0.003,0.001,15,1,1,ORACLE
12,EUROPE,falha_bateria_celula_critica,230.0,230.0,0.003,0.001,2,1,0,ORACLE
13,USA,,235.0,235.0,0.003,0.001,15,1,1,ORACLE
14,USA,,240.0,240.0,0.003,0.001,15,1,1,ORACLE
15,USA,,245.0,245.0,0.003,0.001,15,1,1,ORACLE
16,EUROPE,,260.0,260.0,0.003,0.001,2,1,1,ORACLE
17,BRAZIL,,265.0,265.0,0.003,0.001,1,1,1,ORACLE
18,BRAZIL,,270.0,270.0,0.003,0.001,1,1,1,ORACLE
19,USA,,310.0,310.0,0.003,0.001,15,1,1,ORACLE
20,BRAZIL,,330.0,330.0,0.003,0.001,1,1,1,ORACLE
21,USA,,335.0,335.0,0.003,0.001,15,1,1,ORACLE
22,USA,,340.0,340.0,0.003,0.001,15,1,1,ORACLE
23,BRAZIL,,345.0,345.0,0.003,0.001,1,1,1,ORACLE
24,BRAZIL,,440.0,440.0,0.004,0.001,1,1,1,ORACLE
25,BRAZIL,,490.0,490.0,0.003,0.001,1,1,1,ORACLE
26,USA,,495.0,495.0,0.003,0.001,15,1,1,ORACLE
27,EUROPE,restricao_itar_eua,510.0,510.0,0.003,0.001,2,1,0,ORACLE
28,EUROPE,,515.0,515.0,0.003,0.001,2,1,1,ORACLE
29,BRAZIL,,520.0,520.0,0.003,0.001,1,1,1,ORACLE
30,USA,,545.0,545.0,0.003,0.001,15,1,1,ORACLE
31,BRAZIL,,550.0,550.0,0.003,0.001,1,1,1,ORACLE
32,EUROPE,,555.0,555.0,0.003,0.001,2,1,1,ORACLE
33,USA,falha_bateria_celula_critica,565.0,565.0,0.003,0.001,15,1,0,ORACLE
34,EUROPE,,590.0,590.0,0.003,0.001,2,1,1,ORACLE
35,BRAZIL,,610.0,610.0,0.003,0.001,1,1,1,ORACLE
36,BRAZIL,,620.0,620.0,0.003,0.001,1,1,1,ORACLE
37,USA,,630.0,630.0,0.003,0.001,15,1,1,ORACLE
38,EUROPE,,640.0,640.0,0.003,0.001,2,1,1,ORACLE
39,BRAZIL,restricao_hipaa_eua,670.0,670.0,0.003,0.001,1,1,0,ORACLE
40,BRAZIL,,675.0,675.0,0.003,0.001,1,1,1,ORACLE
41,BRAZIL,,680.0,680.0,0.003,0.001,1,1,1,ORACLE
42,BRAZIL,restricao_itar_eua,705.0,705.0,0.003,0.001,1,1,0,ORACLE
43,USA,,715.0,715.0,0.003,0.001,15,1,1,ORACLE
44,EUROPE,,765.0,765.0,0.003,0.001,2,1,1,ORACLE
45,USA,,770.0,770.0,0.003,0.001,15,1,1,ORACLE
46,EUROPE,,785.0,785.0,0.003,0.001,2,1,1,ORACLE
47,EUROPE,,810.0,810.0,0.003,0.001,2,1,1,ORACLE
48,USA,,825.0,825.0,0.003,0.001,15,1,1,ORACLE
49,BRAZIL,,865.0,865.0,0.005,0.001,1,1,1,ORACLE
50,EUROPE,,890.0,890.0,0.003,0.001,2,1,1,ORACLE
51,EUROPE,,915.0,915.0,0.003,0.001,2,1,1,ORACLE
52,USA,,925.0,925.0,0.003,0.001,15,1,1,ORACLE
53,USA,,930.0,930.0,0.003,0.001,15,1,1,ORACLE
54,BRAZIL,,935.0,935.0,0.003,0.001,1,1,1,ORACLE
55,USA,,950.0,950.0,0.003,0.001,15,1,1,ORACLE
56,USA,,960.0,960.0,0.003,0.001,15,1,1,ORACLE
57,EUROPE,,985.0,985.0,0.003,0.001,2,1,1,ORACLE
58,BRAZIL,,1035.0,1035.0,0.003,0.001,1,1,1,ORACLE
59,BRAZIL,,1040.0,1040.0,0.003,0.001,1,1,1,ORACLE
60,EUROPE,,1045.0,1045.0,0.003,0.001,2,1,1,ORACLE
61,BRAZIL,,1065.0,1065.0,0.003,0.001,1,1,1,ORACLE
62,USA,,1075.0,1075.0,0.003,0.001,15,1,1,ORACLE
63,USA,,1090.0,1090.0,0.003,0.001,15,1,1,ORACLE
64,BRAZIL,falha_bateria_celula_critica,1105.0,1105.0,0.003,0.001,1,1,0,ORACLE
65,BRAZIL,,1115.0,1115.0,0.003,0.001,1,1,1,ORACLE
66,BRAZIL,restricao_itar_eua,1130.0,1130.0,0.004,0.001,1,1,0,ORACLE
67,USA,,1145.0,1145.0,0.003,0.001,15,1,1,ORACLE
68,BRAZIL,restricao_itar_eua,1165.0,1165.0,0.003,0.001,1,1,0,ORACLE
69,EUROPE,,1170.0,1170.0,0.003,0.001,2,1,1,ORACLE
