task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,EUROPE,,15.0,15.0,0.642,0.001,2,1,1,DRL_ONEHOT
2,EUROPE,,60.0,60.0,0.232,0.001,2,1,1,DRL_ONEHOT
3,USA,,65.0,65.0,0.204,0.001,15,1,1,DRL_ONEHOT
4,EUROPE,,85.0,85.0,0.209,0.001,2,1,1,DRL_ONEHOT
5,BRAZIL,,95.0,95.0,0.203,0.001,1,1,1,DRL_ONEHOT
6,BRAZIL,,110.0,110.0,0.202,0.001,1,1,1,DRL_ONEHOT
7,EUROPE,,115.0,115.0,0.2,0.001,2,1,1,DRL_ONEHOT
8,EUROPE,,120.0,120.0,0.201,0.001,2,1,1,DRL_ONEHOT
9,BRAZIL,restricao_gdpr_europa,135.0,135.0,0.206,0.001,2,1,1,DRL_ONEHOT
10,BRAZIL,,140.0,140.0,0.198,0.001,1,1,1,DRL_ONEHOT
11,BRAZIL,,175.0,175.0,0.201,0.001,1,1,1,DRL_ONEHOT
12,EUROPE,,190.0,190.0,0.2,0.001,2,1,1,DRL_ONEHOT
13,EUROPE,,235.0,235.0,0.2,0.001,2,1,1,DRL_ONEHOT
14,BRAZIL,,270.0,270.0,0.201,0.001,1,1,1,DRL_ONEHOT
15,BRAZIL,restricao_soberania_brasil,275.0,275.0,0.197,0.001,1,1,1,DRL_ONEHOT
16,USA,,305.0,305.0,0.203,0.001,15,1,1,DRL_ONEHOT
17,BRAZIL,,325.0,325.0,0.212,0.001,1,1,1,DRL_ONEHOT
18,EUROPE,,335.0,335.0,0.201,0.001,2,1,1,DRL_ONEHOT
19,BRAZIL,,345.0,345.0,0.209,0.001,1,1,1,DRL_ONEHOT
20,EUROPE,,390.0,390.0,0.205,0.001,2,1,1,DRL_ONEHOT
21,USA,,400.0,400.0,0.198,0.001,15,1,1,DRL_ONEHOT
22,EUROPE,,410.0,410.0,0.202,0.001,2,1,1,DRL_ONEHOT
23,USA,,430.0,430.0,0.2,0.001,15,1,1,DRL_ONEHOT
24,BRAZIL,,435.0,435.0,0.218,0.001,1,1,1,DRL_ONEHOT
25,USA,,445.0,445.0,0.205,0.001,15,1,1,DRL_ONEHOT
26,USA,,450.0,450.0,0.197,0.001,15,1,1,DRL_ONEHOT
27,USA,,475.0,475.0,0.204,0.001,15,1,1,DRL_ONEHOT
28,EUROPE,,485.0,485.0,0.196,0.001,2,1,1,DRL_ONEHOT
29,USA,,500.0,500.0,0.196,0.001,15,1,1,DRL_ONEHOT
30,EUROPE,falha_hardware_camera_esq,505.0,505.0,0.196,0.001,,0,1,DRL_ONEHOT
31,BRAZIL,restricao_gdpr_europa,515.0,515.0,0.197,0.001,2,1,1,DRL_ONEHOT
32,BRAZIL,,535.0,535.0,0.201,0.001,1,1,1,DRL_ONEHOT
33,BRAZIL,,555.0,555.0,0.199,0.001,1,1,1,DRL_ONEHOT
34,BRAZIL,,595.0,595.0,0.202,0.001,1,1,1,DRL_ONEHOT
35,BRAZIL,,605.0,605.0,0.207,0.001,1,1,1,DRL_ONEHOT
36,EUROPE,,610.0,610.0,0.198,0.001,2,1,1,DRL_ONEHOT
37,USA,,635.0,635.0,0.208,0.001,15,1,1,DRL_ONEHOT
38,USA,,695.0,695.0,0.206,0.001,15,1,1,DRL_ONEHOT
39,USA,,730.0,730.0,0.208,0.001,15,1,1,DRL_ONEHOT
40,BRAZIL,,740.0,740.0,0.198,0.001,1,1,1,DRL_ONEHOT
41,EUROPE,,745.0,745.0,0.198,0.001,2,1,1,DRL_ONEHOT
42,USA,,750.0,750.0,0.201,0.001,15,1,1,DRL_ONEHOT
43,BRAZIL,,770.0,770.0,0.203,0.001,1,1,1,DRL_ONEHOT
44,EUROPE,,780.0,780.0,0.206,0.001,2,1,1,DRL_ONEHOT
45,USA,,810.0,810.0,0.2,0.001,15,1,1,DRL_ONEHOT
46,EUROPE,,855.0,855.0,0.204,0.001,2,1,1,DRL_ONEHOT
47,USA,,870.0,870.0,0.201,0.001,15,1,1,DRL_ONEHOT
48,BRAZIL,,885.0,885.0,0.204,0.001,1,1,1,DRL_ONEHOT
49,USA,restricao_soberania_brasil,895.0,895.0,0.208,0.001,1,1,1,DRL_ONEHOT
50,EUROPE,,905.0,905.0,0.201,0.001,2,1,1,DRL_ONEHOT
51,EUROPE,,915.0,915.0,0.2,0.001,2,1,1,DRL_ONEHOT
52,EUROPE,,925.0,925.0,0.203,0.001,2,1,1,DRL_ONEHOT
53,BRAZIL,,940.0,940.0,0.2,0.001,1,1,1,DRL_ONEHOT
54,EUROPE,,945.0,945.0,0.203,0.001,2,1,1,DRL_ONEHOT
55,USA,,975.0,975.0,0.202,0.001,15,1,1,DRL_ONEHOT
56,USA,,985.0,985.0,0.203,0.001,15,1,1,DRL_ONEHOT
57,USA,,1015.0,1015.0,0.204,0.001,15,1,1,DRL_ONEHOT
58,EUROPE,,1050.0,1050.0,0.204,0.001,2,1,1,DRL_ONEHOT
59,USA,,1100.0,1100.0,0.203,0.001,15,1,1,DRL_ONEHOT
60,EUROPE,,1105.0,1105.0,0.204,0.001,2,1,1,DRL_ONEHOT
61,EUROPE,,1115.0,1115.0,0.201,0.001,2,1,1,DRL_ONEHOT
62,BRAZIL,,1135.0,1135.0,0.205,0.001,1,1,1,DRL_ONEHOT
63,EUROPE,,1150.0,1150.0,0.208,0.001,2,1,1,DRL_ONEHOT
64,EUROPE,,1165.0,1165.0,0.206,0.001,2,1,1,DRL_ONEHOT
65,BRAZIL,,1185.0,1185.0,0.201,0.001,1,1,1,DRL_ONEHOT
66,USA,,1195.0,1195.0,0.204,0.001,15,1,1,DRL_ONEHOT
