task_id,region,anomaly,arrival_time_s,decision_time_s,latency_ms,joules_cost,decision_sat_id,success,semantic_compliant,engine
1,USA,,10.0,10.0,0.006,0.001,15,1,1,ORACLE
2,USA,,20.0,20.0,0.003,0.001,15,1,1,ORACLE
3,USA,,25.0,25.0,0.003,0.001,15,1,1,ORACLE
4,BRAZIL,,50.0,50.0,0.003,0.001,1,1,1,ORACLE
5,EUROPE,,55.0,55.0,0.003,0.001,2,1,1,ORACLE
6,EUROPE,,60.0,60.0,0.003,0.001,2,1,1,ORACLE
7,USA,,80.0,80.0,0.003,0.001,15,1,1,ORACLE
8,USA,restricao_gdpr_europa,85.0,85.0,0.007,0.001,2,1,1,ORACLE
9,USA,,120.0,120.0,0.003,0.001,15,1,1,ORACLE
10,USA,,130.0,130.0,0.003,0.001,15,1,1,ORACLE
11,BRAZIL,restricao_gdpr_europa,135.0,135.0,0.005,0.001,2,1,1,ORACLE
12,BRAZIL,,145.0,145.0,0.003,0.001,1,1,1,ORACLE
13,EUROPE,,230.0,230.0,0.003,0.001,2,1,1,ORACLE
14,BRAZIL,,240.0,240.0,0.003,0.001,1,1,1,ORACLE
15,EUROPE,,245.0,245.0,0.003,0.001,2,1,1,ORACLE
16,USA,,275.0,275.0,0.003,0.001,15,1,1,ORACLE
17,BRAZIL,,305.0,305.0,0.003,0.001,1,1,1,ORACLE
18,USA,,345.0,345.0,0.004,0.001,15,1,1,ORACLE
19,BRAZIL,,355.0,355.0,0.003,0.001,1,1,1,ORACLE
20,BRAZIL,restricao_soberania_brasil,380.0,380.0,0.005,0.001,1,1,1,ORACLE
21,USA,,385.0,385.0,0.003,0.001,15,1,1,ORACLE
22,EUROPE,restricao_soberania_brasil,390.0,390.0,0.004,0.001,1,1,1,ORACLE
23,BRAZIL,,415.0,415.0,0.003,0.001,1,1,1,ORACLE
24,BRAZIL,,425.0,425.0,0.003,0.001,1,1,1,ORACLE
25,USA,,430.0,430.0,0.003,0.001,15,1,1,ORACLE
26,BRAZIL,,440.0,440.0,0.003,0.001,1,1,1,ORACLE
27,EUROPE,,495.0,495.0,0.003,0.001,2,1,1,ORACLE
28,BRAZIL,,530.0,530.0,0.003,0.001,1,1,1,ORACLE
29,USA,,560.0,560.0,0.003,0.001,15,1,1,ORACLE
30,BRAZIL,,630.0,630.0,0.017,0.001,1,1,1,ORACLE
31,BRAZIL,,655.0,655.0,0.003,0.001,1,1,1,ORACLE
32,BRAZIL,,660.0,660.0,0.003,0.001,1,1,1,ORACLE
33,USA,,665.0,665.0,0.003,0.001,15,1,1,ORACLE
34,EUROPE,,675.0,675.0,0.003,0.001,2,1,1,ORACLE
35,EUROPE,,690.0,690.0,0.003,0.001,2,1,1,ORACLE
36,EUROPE,,695.0,695.0,0.003,0.001,2,1,1,ORACLE
37,BRAZIL,,700.0,700.0,0.003,0.001,1,1,1,ORACLE
38,BRAZIL,,745.0,745.0,0.003,0.001,1,1,1,ORACLE
39,USA,,780.0,780.0,0.003,0.001,15,1,1,ORACLE
40,BRAZIL,,785.0,785.0,0.003,0.001,1,1,1,ORACLE
41,EUROPE,,790.0,790.0,0.003,0.001,2,1,1,ORACLE
42,USA,,820.0,820.0,0.003,0.001,15,1,1,ORACLE
43,EUROPE,restricao_gdpr_europa,825.0,825.0,0.005,0.001,2,1,1,ORACLE
44,USA,,835.0,835.0,0.003,0.001,15,1,1,ORACLE
45,BRAZIL,,840.0,840.0,0.003,0.001,1,1,1,ORACLE
46,BRAZIL,,865.0,865.0,0.003,0.001,1,1,1,ORACLE
47,BRAZIL,,870.0,870.0,0.003,0.001,1,1,1,ORACLE
48,EUROPE,restricao_gdpr_europa,885.0,885.0,0.005,0.001,2,1,1,ORACLE
49,EUROPE,,920.0,920.0,0.003,0.001,2,1,1,ORACLE
50,USA,,940.0,940.0,0.003,0.001,15,1,1,ORACLE
51,BRAZIL,,945.0,945.0,0.003,0.001,1,1,1,ORACLE
52,EUROPE,falha_hardware_camera_esq,965.0,965.0,0.001,0.001,,0,1,ORACLE
53,BRAZIL,,970.0,970.0,0.003,0.001,1,1,1,ORACLE
54,BRAZIL,,975.0,975.0,0.003,0.001,1,1,1,ORACLE
55,BRAZIL,,985.0,985.0,0.003,0.001,1,1,1,ORACLE
56,BRAZIL,,1010.0,1010.0,0.003,0.001,1,1,1,ORACLE
57,BRAZIL,,1020.0,1020.0,0.003,0.001,1,1,1,ORACLE
58,EUROPE,,1025.0,1025.0,0.003,0.001,2,1,1,ORACLE
59,USA,falha_hardware_camera_esq,1030.0,1030.0,0.015,0.001,,0,1,ORACLE
60,USA,,1040.0,1040.0,0.003,0.001,15,1,1,ORACLE
61,USA,,1045.0,1045.0,0.003,0.001,15,1,1,ORACLE
62,EUROPE,,1080.0,1080.0,0.003,0.001,2,1,1,ORACLE
63,USA,,1100.0,1100.0,0.003,0.001,15,1,1,ORACLE
64,BRAZIL,,1130.0,1130.0,0.003,0.001,1,1,1,ORACLE
65,USA,,1135.0,1135.0,0.003,0.001,15,1,1,ORACLE
66,EUROPE,,1140.0,1140.0,0.003,0.001,2,1,1,ORACLE
67,EUROPE,,1155.0,1155.0,0.003,0.001,2,1,1,ORACLE
68,BRAZIL,,1160.0,1160.0,0.003,0.001,1,1,1,ORACLE
69,BRAZIL,,1165.0,1165.0,0.003,0.001,1,1,1,ORACLE
70,USA,,1185.0,1185.0,0.003,0.001,15,1,1,ORACLE
71,EUROPE,,1195.0,1195.0,0.003,0.001,2,1,1,ORACLE
